,Borough Name,Job Type,BIN Number,Date,Estimated Job Cost,Latitude Point,Longitude Point,Address,Date2
723,Staten Island,A2,5013953,2017-04-18,1349500,40.62131119,-74.07647705,135 Vanderbilt Avenue Staten Island,2017-4
724,Manhattan,A2,1003986,2017-04-18,1500000,40.71710968,-73.9910965,315 Grand Street Manhattan,2017-4
725,Manhattan,A2,1007714,2017-04-19,3400,40.72468185,-74.00100708,101 Wooster Street Manhattan,2017-4
726,Brooklyn,A2,3149581,2017-04-19,52600,40.63199997,-74.03775024,7705 Shore Road Brooklyn,2017-4
727,Brooklyn,A3,3018063,2017-04-19,86000,40.64772034,-74.00002289,4001 7 Avenue Brooklyn,2017-4
728,Manhattan,A2,1001957,2017-04-19,568844,40.71735001,-74.00631714,57 Worth Street Manhattan,2017-4
729,Manhattan,A2,1028508,2017-04-19,745000,40.77463913,-73.97763062,91 Central Park West Manhattan,2017-4
730,Manhattan,A2,1016294,2017-04-19,1350000,40.74045944,-73.98776245,30 East 23 Street Manhattan,2017-4
731,Manhattan,A2,1046850,2017-04-20,58000,40.78099823,-73.9584198,49 East 86 Street Manhattan,2017-4
732,Queens,A2,4071058,2017-04-20,95000,40.71632004,-73.87291718,65-49 79 Place Queens,2017-4
733,Brooklyn,A2,3203204,2017-04-20,129250,40.59093094,-73.94924164,2885 Ocean Avenue Brooklyn,2017-4
734,Brooklyn,A2,3327846,2017-04-20,260902,40.71250153,-73.94030762,246 Powers Street Brooklyn,2017-4
735,Manhattan,A2,1076225,2017-04-20,1038970,40.77043915,-73.98087311,25 Central Park West Manhattan,2017-4
736,Brooklyn,A2,3054442,2017-04-21,18500,40.6944809,-73.96642303,112 Hall Street Brooklyn,2017-4
737,Queens,A1,4268039,2017-04-21,170398,40.68325043,-73.77693939,118-35 Marsden Street Queens,2017-4
738,Brooklyn,A2,3320628,2017-04-21,183675,40.57582855,-73.97451019,543 Surf Avenue Brooklyn,2017-4
739,Manhattan,A2,1085936,2017-04-21,476100,40.80202866,-73.94850922,120 Lenox Avenue Manhattan,2017-4
740,Manhattan,A2,1089323,2017-04-21,2205360,40.75270081,-74.00157928,501 West 30 Street Manhattan,2017-4
741,Bronx,A2,2113382,2017-04-24,25000,40.82897186,-73.90075684,772 East  168 Street Bronx,2017-4
742,Manhattan,A2,1024894,2017-04-24,450000,40.7654686,-73.9814682,211 West   56 Street Manhattan,2017-4
743,Manhattan,A2,1078584,2017-04-25,12000,40.74271011,-73.99765778,211 West 20 Street Manhattan,2017-4
744,Manhattan,A2,1007247,2017-04-25,76887,40.72317886,-73.99949646,96 Spring Street Manhattan,2017-4
745,Brooklyn,A2,3078689,2017-04-25,114564,40.69406891,-73.90738678,1245 Halsey Street Brooklyn,2017-4
746,Brooklyn,A2,3079033,2017-04-25,149000,40.69018936,-73.90931702,204 Eldert Street Brooklyn,2017-4
747,Manhattan,A2,1002329,2017-04-25,249990,40.71775055,-74.0014267,94 Lafayette Street Manhattan,2017-4
748,Bronx,A2,2017696,2017-04-25,500000,40.88175964,-73.88406372,3415 Knox Place Bronx,2017-4
749,Queens,A1,4029817,2017-04-25,522500,40.74750137,-73.89128876,37-47 74 Street Queens,2017-4
750,Manhattan,A2,1080654,2017-04-26,9000,40.78961182,-73.94651794,1864 3 Avenue Manhattan,2017-4
751,Manhattan,A2,1066504,2017-04-26,46000,40.72232819,-74.00720978,11 Vestry Street Manhattan,2017-4
752,Queens,A1,4135477,2017-04-26,256720,40.76890182,-73.78354645,33-15 205 Street Queens,2017-4
753,Bronx,A2,2002457,2017-04-26,305326,40.82553864,-73.91914368,244 East 161 Street Bronx,2017-4
754,Manhattan,A2,1017947,2017-04-26,399550,40.73857117,-73.98715973,257 Park Avenue South Manhattan,2017-4
755,Queens,A2,4003514,2017-04-26,800000,40.74386978,-73.93975067,46-24 28 Street Queens,2017-4
756,Manhattan,A2,1050368,2017-04-26,863325,40.77244186,-73.95023346,443 East 80 Street Manhattan,2017-4
757,Manhattan,A2,1078590,2017-04-27,8000,40.74271011,-73.99765778,215 West   20 Street Manhattan,2017-4
758,Queens,A2,4068854,2017-04-27,10000,40.7173996,-73.88221741,63-19 Pleasantview Street Queens,2017-4
759,Queens,A2,4068855,2017-04-27,10000,40.7173996,-73.88211823,63-20 74 Street Queens,2017-4
760,Manhattan,A2,1040919,2017-04-27,17500,40.7656517,-73.96965027,697 Madison Avenue Manhattan,2017-4
761,Manhattan,A2,1032215,2017-04-27,72000,40.78765106,-73.9734726,144 West 87 Street Manhattan,2017-4
762,Bronx,A2,2114116,2017-04-27,73250,40.84944153,-73.88976288,2115 Belmont Avenue Bronx,2017-4
763,Brooklyn,A2,3008789,2017-04-27,97301,40.6771698,-74.01595306,153 Coffey Street Brooklyn,2017-4
764,Brooklyn,A2,3003243,2017-04-27,447000,40.6877594,-73.99624634,173 Warren Street Brooklyn,2017-4
765,Brooklyn,A2,3815479,2017-04-27,630000,40.68011856,-73.93988037,1531 Fulton Street Brooklyn,2017-4
766,Manhattan,A2,1035422,2017-04-28,468100,40.75658035,-73.97704315,18 East 48 Street Manhattan,2017-4
767,Manhattan,A2,1052335,2017-04-28,989500,40.79993057,-73.94165039,114 East  118 Street Manhattan,2017-4
768,Queens,A2,4431366,2017-05-01,365000,40.75727081,-73.8795166,88-02 32 Avenue Queens,2017-5
769,Queens,A2,4535000,2017-05-01,368000,40.75727081,-73.8795166,32-25 88 Street Queens,2017-5
770,Queens,A2,4535003,2017-05-01,368000,40.75727081,-73.8795166,32-40 89 Street Queens,2017-5
771,Queens,A2,4535001,2017-05-01,403000,40.75727081,-73.8795166,32-45 88 Street Queens,2017-5
772,Queens,A2,4431369,2017-05-01,436000,40.75727081,-73.8795166,88-01 Northern Boulevard Queens,2017-5
773,Queens,A2,4535002,2017-05-01,521000,40.75727081,-73.8795166,32-20 89 Street Queens,2017-5
774,Brooklyn,A2,3123699,2017-05-01,670572,40.64463043,-73.98248291,40 Tehama Street Brooklyn,2017-5
775,Manhattan,A2,1057225,2017-05-01,776600,40.80133057,-73.97044373,325 Riverside Drive Manhattan,2017-5
776,Manhattan,A2,1018482,2017-05-01,1032000,40.74496841,-73.97907257,480 3 Avenue Manhattan,2017-5
777,Manhattan,A2,1082671,2017-05-02,53452,40.72634888,-73.99111938,5 East    3 Street Manhattan,2017-5
778,Manhattan,A2,1057085,2017-05-02,291110,40.79758072,-73.97328186,264 Riverside Drive Manhattan,2017-5
779,Manhattan,A2,1046971,2017-05-02,400000,40.78313828,-73.95764923,17 East   89 Street Manhattan,2017-5
780,Queens,A2,4251428,2017-05-02,1000000,40.67969131,-73.81642914,123-14 Linden Boulevard Queens,2017-5
781,Manhattan,A2,1007586,2017-05-03,75000,40.72436142,-73.99852753,90 Prince Street Manhattan,2017-5
782,Queens,A1,4134866,2017-05-03,343330,40.7723999,-73.77768707,32-20 211 Street Queens,2017-5
783,Manhattan,A3,1002385,2017-05-04,7000,40.71633148,-73.99877167,78 Mulberry Street Manhattan,2017-5
784,Brooklyn,A2,3057679,2017-05-04,25000,40.68132019,-73.9594574,105 Lefferts Place Brooklyn,2017-5
785,Brooklyn,A1,3072613,2017-05-04,30000,40.70650101,-73.92228699,31 Wyckoff Avenue Brooklyn,2017-5
786,Staten Island,A1,5042373,2017-05-04,161000,40.62044907,-74.07585144,120 Vanderbilt Avenue Staten Island,2017-5
787,Manhattan,A2,1041455,2017-05-04,360966,40.77217102,-73.96560669,17 East 72 Street Manhattan,2017-5
788,Manhattan,A2,1080614,2017-05-05,23200,40.75368118,-73.98592377,110 West   40 Street Manhattan,2017-5
789,Queens,A2,4011758,2017-05-05,39000,40.75564957,-73.9176178,32-80 44 Street Queens,2017-5
790,Manhattan,A2,1047601,2017-05-05,49000,40.77767944,-73.9585495,961 Park Avenue Manhattan,2017-5
791,Queens,A2,4193866,2017-05-05,62000,40.70233917,-73.82666779,86-01 124 Street Queens,2017-5
792,Manhattan,A2,1020341,2017-05-05,80910,40.74755096,-73.97518158,224 East 38 Street Manhattan,2017-5
793,Manhattan,A2,1046444,2017-05-05,169000,40.776371,-73.96073151,66 East 80 Street Manhattan,2017-5
794,Manhattan,A2,1017903,2017-05-05,290000,40.73709106,-73.98718262,112 East 19 Street Manhattan,2017-5
795,Manhattan,A2,1011189,2017-05-05,318340,40.73429108,-74.00492859,350 Bleecker Street Manhattan,2017-5
796,Brooklyn,A2,3006494,2017-05-05,387667,40.68458939,-73.9938736,24 Butler Street Brooklyn,2017-5
797,Manhattan,A2,1014284,2017-05-05,388650,40.74855042,-73.99398041,227 West 29 Street Manhattan,2017-5
798,Queens,A2,4432015,2017-05-08,36500,40.72838974,-73.85330963,99-58 66 Ave Queens,2017-5
799,Brooklyn,A2,3337808,2017-05-08,159600,40.66783142,-73.97913361,506 6 Street Brooklyn,2017-5
800,Manhattan,A2,1006769,2017-05-08,220000,40.73027039,-73.98841858,112 East 10 Street Manhattan,2017-5
801,Manhattan,A2,1040766,2017-05-08,650000,40.76351929,-73.97064972,41 East 59 Street Manhattan,2017-5
802,Brooklyn,A3,3044930,2017-05-09,10000,40.68740082,-73.93266296,610 Monroe Street Brooklyn,2017-5
803,Queens,A2,4073484,2017-05-09,54650,40.72555161,-73.86492157,90-02 63 Drive Queens,2017-5
804,Brooklyn,A2,3001925,2017-05-09,63000,40.69599152,-73.99236298,34 Monroe Place Brooklyn,2017-5
805,Manhattan,A2,1042800,2017-05-09,80000,40.77030945,-73.96346283,115 East 71 Street Manhattan,2017-5
806,Manhattan,A2,1009134,2017-05-09,500000,40.73320007,-73.99152374,817 Broadway Manhattan,2017-5
807,Brooklyn,A3,3023185,2017-05-10,10000,40.66778946,-73.98986816,223 13 Street Brooklyn,2017-5
808,Manhattan,A2,1083375,2017-05-10,65000,40.71105957,-74.01703644,375 South End Ave Manhattan,2017-5
809,Manhattan,A2,1081128,2017-05-10,89345,40.76128006,-73.97675323,9 West   53 Street Manhattan,2017-5
810,Manhattan,A2,1063819,2017-05-10,108775,40.85372925,-73.93005371,1564 St Nicholas Avenue Manhattan,2017-5
811,Manhattan,A2,1078257,2017-05-10,113040,40.75511932,-73.96427155,413 East   52 Street Manhattan,2017-5
812,Manhattan,A2,1042849,2017-05-10,280100,40.77038956,-73.96140289,153 East 72 Street Manhattan,2017-5
813,Manhattan,A2,1014717,2017-05-10,618000,40.74055099,-73.99577332,113 West 18 Street Manhattan,2017-5
814,Bronx,A2,2057345,2017-05-10,960000,40.88119888,-73.86689758,3649 Olinville Avenue Bronx,2017-5
815,Manhattan,A2,1057333,2017-05-10,1200000,40.80622101,-73.96700287,400 Riverside Drive Manhattan,2017-5
816,Brooklyn,A2,3064281,2017-05-10,1591872,40.73262024,-73.95497894,981 Manhattan Avenue Brooklyn,2017-5
817,Manhattan,A2,1008644,2017-05-11,30000,40.7285881,-73.9988327,528 West Broadway Manhattan,2017-5
818,Manhattan,A2,1008508,2017-05-12,30500,40.72774124,-73.9936676,382 Lafayette Street Manhattan,2017-5
819,Manhattan,A2,1016242,2017-05-12,80000,40.74002075,-73.98914337,928 Broadway Manhattan,2017-5
820,Manhattan,A2,1005851,2017-05-12,300000,40.72679138,-73.98471832,107 East    7 Street Manhattan,2017-5
821,Bronx,A2,2001275,2017-05-12,794000,40.82706833,-73.9078598,3353 3 Avenue Bronx,2017-5
822,Brooklyn,A2,3002637,2017-05-12,1428000,40.69142151,-73.99186707,82 Court Street Brooklyn,2017-5
823,Brooklyn,A3,3091679,2017-05-15,27675,40.68592072,-73.87319183,140 Crescent Street Brooklyn,2017-5
824,Bronx,A2,2014327,2017-05-15,33375,40.86249924,-73.90197754,8 West Fordham Road Bronx,2017-5
825,Queens,A1,4180117,2017-05-15,302000,40.73397064,-73.70677185,85-55 260 Street Queens,2017-5
826,Brooklyn,A2,3064758,2017-05-15,444000,40.73080826,-73.95305634,190 Kent Street Brooklyn,2017-5
827,Staten Island,A3,5009276,2017-05-16,14400,40.61661148,-74.11840057,115 Fairview Avenue Staten Island,2017-5
828,Manhattan,A2,1019487,2017-05-16,59940,40.74991989,-73.97683716,349 Lexington Avenue Manhattan,2017-5
829,Manhattan,A2,1083581,2017-05-16,250000,40.74855042,-74.00122833,428 West   26 Street Manhattan,2017-5
830,Manhattan,A2,1038652,2017-05-16,359000,40.74897003,-73.97167206,313 East 41 Street Manhattan,2017-5
831,Manhattan,A2,1010356,2017-05-17,19000,40.72858047,-74.00997925,532 Washington Street Manhattan,2017-5
832,Brooklyn,A3,3143733,2017-05-17,25000,40.63901138,-74.01741028,450 61 Street Brooklyn,2017-5
833,Manhattan,A2,1034243,2017-05-17,37300,40.75635147,-73.98113251,41 West 45 Street Manhattan,2017-5
834,Brooklyn,A2,3336969,2017-05-17,141900,40.72911835,-73.96137238,79 West Street Brooklyn,2017-5
835,Brooklyn,A2,3398440,2017-05-17,182750,40.69329834,-73.97968292,218 Myrtle Avenue Brooklyn,2017-5
836,Manhattan,A2,1017075,2017-05-17,250000,40.74795914,-73.98452759,341 5 Avenue Manhattan,2017-5
837,Manhattan,A2,1057299,2017-05-17,276000,40.80384827,-73.96859741,362 Riverside Drive Manhattan,2017-5
838,Manhattan,A2,1042806,2017-05-17,824450,40.77008057,-73.96273041,135 East 71 Street Manhattan,2017-5
839,Staten Island,A2,5073737,2017-05-17,2016000,40.55957031,-74.16921234,3251 Richmond Avenue Staten Island,2017-5
840,Staten Island,A2,5015146,2017-05-18,100000,40.62517929,-74.09248352,660 Victory Boulevard Staten Island,2017-5
841,Manhattan,A2,1014451,2017-05-18,250000,40.75341034,-73.99105072,236 West 37 Street Manhattan,2017-5
842,Queens,A2,4269830,2017-05-18,255380,40.6836319,-73.76677704,177-18 Troutville Road Queens,2017-5
843,Manhattan,A2,1057160,2017-05-19,3600,40.79914093,-73.97115326,306 West 102 Street Manhattan,2017-5
844,Brooklyn,A2,3070998,2017-05-19,50000,40.70838928,-73.94226837,171 Meserole Street Brooklyn,2017-5
845,Brooklyn,A2,3070999,2017-05-19,50000,40.70835876,-73.94254303,165 Meserole Street Brooklyn,2017-5
846,Manhattan,A2,1064380,2017-05-19,66830,40.85704041,-73.93727112,360 Cabrini Boulevard Manhattan,2017-5
847,Manhattan,A2,1001359,2017-05-19,89960,40.7088089,-74.00134277,272 Water Street Manhattan,2017-5
848,Manhattan,A2,1039846,2017-05-19,326235,40.75701141,-73.96640778,300 East   54 Street Manhattan,2017-5
849,Manhattan,A2,1079280,2017-05-19,361000,40.77420044,-73.97785187,88 Central Park West Manhattan,2017-5
850,Manhattan,A2,1030112,2017-05-19,494770,40.78057098,-73.97963715,321 Amsterdam Avenue Manhattan,2017-5
851,Manhattan,A2,1024838,2017-05-19,700000,40.76379013,-73.98320007,1697 Broadway Manhattan,2017-5
852,Manhattan,A2,1008847,2017-05-19,2000000,40.73191071,-73.99619293,1 5 Avenue Manhattan,2017-5
853,Manhattan,A2,1062060,2017-05-21,542250,40.82865143,-73.94831848,3612 Broadway Manhattan,2017-5
854,Brooklyn,A3,3019883,2017-05-22,2400,40.67514038,-73.97653961,823 Union Street Brooklyn,2017-5
855,Brooklyn,A2,3083401,2017-05-22,15500,40.67311096,-73.90738678,257 Mother Gaston Boulevard Brooklyn,2017-5
856,Manhattan,A2,1087780,2017-05-22,68275,40.78860092,-73.94116974,2019 1 Avenue Manhattan,2017-5
857,Manhattan,A2,1010510,2017-05-22,517380,40.73266983,-74.00676727,489 Hudson Street Manhattan,2017-5
858,Manhattan,A2,1030923,2017-05-23,10500,40.77661133,-73.98764801,301 West 66 Street Manhattan,2017-5
859,Manhattan,A2,1001015,2017-05-23,75000,40.70708084,-74.00779724,78 Maiden Lane Manhattan,2017-5
860,Bronx,A2,2096700,2017-05-23,125634,40.84025955,-73.86100769,1970 E. Tremont Avenue Bronx,2017-5
861,Brooklyn,A2,3023891,2017-05-23,151550,40.66719055,-73.99403381,65 16 Street Brooklyn,2017-5
862,Queens,A1,4254693,2017-05-23,166142,40.67340088,-73.81291962,117-67 125 Street Queens,2017-5
863,Queens,A2,4450395,2017-05-23,195000,40.73511124,-73.82292938,144-55 Melbourne Avenue Queens,2017-5
864,Queens,A2,4450396,2017-05-23,204000,40.73511124,-73.82292938,144-60 Gravett Road Queens,2017-5
865,Bronx,A2,2014962,2017-05-23,272400,40.86206818,-73.90886688,2290 Sedgwick Avenue Bronx,2017-5
866,Bronx,A2,2096686,2017-05-23,290463,40.83610916,-73.8589325,1490 East Avenue Bronx,2017-5
867,Manhattan,A2,1052273,2017-05-23,309350,40.79887009,-73.94293213,106 East 116 Street Manhattan,2017-5
868,Bronx,A2,2096720,2017-05-23,316950,40.8386116,-73.85652161,1516 Unionport Road Bronx,2017-5
869,Bronx,A2,2096723,2017-05-23,403940,40.8386116,-73.85652161,2055 St Raymond Avenue Bronx,2017-5
870,Manhattan,A2,1026869,2017-05-23,413575,40.76760101,-73.98652649,863 9 Avenue Manhattan,2017-5
871,Bronx,A2,2096669,2017-05-23,460313,40.83610916,-73.8589325,1935 Mc Graw Avenue Bronx,2017-5
872,Bronx,A2,2096651,2017-05-23,506403,40.83610916,-73.8589325,1551 Unionport Road Bronx,2017-5
873,Bronx,A2,2096668,2017-05-23,509491,40.83610916,-73.8589325,1949 Mcgraw Avenue Bronx,2017-5
874,Bronx,A2,2096722,2017-05-23,565500,40.8386116,-73.85652161,2051 St Raymond Avenue Bronx,2017-5
875,Brooklyn,A2,3088276,2017-05-23,1110000,40.67607117,-73.89058685,2794 Atlantic Avenue Brooklyn,2017-5
876,Bronx,A2,2046022,2017-05-24,2500,40.84426117,-73.83167267,2954 Daniel Street Bronx,2017-5
877,Manhattan,A2,1047699,2017-05-24,5000,40.77912903,-73.95751953,1009 Park Avenue Manhattan,2017-5
878,Manhattan,A2,1018902,2017-05-24,86237,40.74748993,-73.97928619,264 Lexington Avenue Manhattan,2017-5
879,Brooklyn,A2,3025610,2017-05-24,121700,40.6684494,-73.97911072,491 6 Street Brooklyn,2017-5
880,Manhattan,A2,1001025,2017-05-24,200490,40.70763016,-74.01077271,8 Wall Street Manhattan,2017-5
881,Manhattan,A2,1042124,2017-05-24,2687255,40.76572037,-73.9672699,593 Park Avenue Manhattan,2017-5
882,Manhattan,A2,1016048,2017-05-25,27216,40.75231171,-73.9826889,6 West 40 Street Manhattan,2017-5
883,Queens,A2,4437362,2017-05-25,50645,40.7300415,-73.84776306,66-05 108 Street Queens,2017-5
884,Manhattan,A2,1009961,2017-05-25,84000,40.73184967,-74.00450134,53 Barrow Street Manhattan,2017-5
885,Brooklyn,A2,3001479,2017-05-25,200000,40.701931,-73.99385834,17 Columbia Heights Brooklyn,2017-5
886,Brooklyn,A2,3378528,2017-05-25,200000,40.70174026,-73.99506378,56 Columbia Heights Brooklyn,2017-5
887,Bronx,A2,2026994,2017-05-25,327690,40.83163834,-73.84600067,2346 Powell Avenue Bronx,2017-5
888,Queens,A2,4451489,2017-05-25,425000,40.72845078,-73.81674194,150-20 71 Avenue Queens,2017-5
889,Queens,A2,4451490,2017-05-25,425000,40.72845078,-73.81674194,150-30 71 Avenue Queens,2017-5
890,Queens,A2,4451491,2017-05-25,425000,40.72845078,-73.81674194,150-40 71 Avenue Queens,2017-5
891,Queens,A2,4451492,2017-05-25,425000,40.72845078,-73.81674194,150-11 72 Road Queens,2017-5
892,Queens,A2,4451493,2017-05-25,425000,40.72845078,-73.81674194,150-15 72 Road Queens,2017-5
893,Queens,A2,4451494,2017-05-25,425000,40.72845078,-73.81674194,150-25 72 Road Queens,2017-5
894,Queens,A2,4451495,2017-05-25,425000,40.72845078,-73.81674194,150-29 72 Road Queens,2017-5
895,Queens,A2,4451496,2017-05-25,425000,40.72845078,-73.81674194,150-10 71 Avenue Queens,2017-5
896,Brooklyn,A2,3335922,2017-05-25,600000,40.70174026,-73.99506378,18 Columbia Heights Brooklyn,2017-5
897,Brooklyn,A1,3062068,2017-05-25,2957535,40.71892929,-73.96060181,81 North    6 Street Brooklyn,2017-5
898,Staten Island,A2,5045612,2017-05-26,11000,40.60000992,-74.0641098,141 Lily Pond Avenue Staten Island,2017-5
899,Manhattan,A2,1047504,2017-05-26,55400,40.77621078,-73.95915985,107 East 80 Street Manhattan,2017-5
900,Manhattan,A2,1015200,2017-05-26,100000,40.74980927,-73.98853302,108 West 34 Street Manhattan,2017-5
901,Brooklyn,A2,3068443,2017-05-26,149148,40.71614075,-73.94497681,381 Graham Avenue Brooklyn,2017-5
902,Manhattan,A2,1044897,2017-05-26,183000,40.76948166,-73.95747375,301 East 73 Street Manhattan,2017-5
903,Manhattan,A2,1008380,2017-05-26,195250,40.72861862,-74.00359344,180 West Houston Street Manhattan,2017-5
904,Queens,A2,4018231,2017-05-26,458200,40.77730942,-73.91455078,22-37 26 Street Queens,2017-5
905,Brooklyn,A2,3107245,2017-05-28,146250,40.65970993,-73.93752289,755 Fenimore Street Brooklyn,2017-5
906,Brooklyn,A3,3049938,2017-05-29,19000,40.68957901,-73.95070648,598 Lafayette Avenue Brooklyn,2017-5
907,Bronx,A2,2017986,2017-05-29,21000,40.87424088,-73.88062286,3145 Rochambeau Avenue Bronx,2017-5
908,Brooklyn,A2,3064568,2017-05-30,120000,40.73133087,-73.95527649,142 Java Street Brooklyn,2017-5
909,Bronx,A2,2096625,2017-05-30,242883,40.83766937,-73.86199188,1439 Metropolitan Avenue Bronx,2017-5
910,Bronx,A2,2096608,2017-05-30,254716,40.83766937,-73.86199188,1563 Unionport Road Bronx,2017-5
911,Bronx,A2,2096749,2017-05-30,289300,40.8386116,-73.85652161,1530 Metropolitan Avenue Bronx,2017-5
912,Bronx,A2,2096725,2017-05-30,382750,40.8386116,-73.85652161,2061 St Raymond Avenue Bronx,2017-5
913,Bronx,A2,2096750,2017-05-30,396850,40.8386116,-73.85652161,1508 Metropolitan Avenue Bronx,2017-5
914,Bronx,A2,2096731,2017-05-30,428300,40.8386116,-73.85652161,1565 Odell Street Bronx,2017-5
915,Bronx,A2,2096659,2017-05-30,441901,40.83610916,-73.8589325,2001 Mc Graw Avenue Bronx,2017-5
916,Bronx,A2,2096713,2017-05-30,710530,40.8386116,-73.85652161,28 Metropolitan Oval Bronx,2017-5
917,Queens,A2,4231783,2017-05-31,40500,40.70988083,-73.76590729,193-02 99 Avenue Queens,2017-5
918,Brooklyn,A2,3001294,2017-05-31,44000,40.68667984,-73.99004364,85 Bergen Street Brooklyn,2017-5
919,Brooklyn,A2,3398440,2017-05-31,110955,40.69329834,-73.97968292,218 Myrtle Avenue Brooklyn,2017-5
920,Manhattan,A3,1018475,2017-05-31,120000,40.74517059,-73.98029327,201 Lexington Avenue Manhattan,2017-5
921,Manhattan,A3,1018474,2017-05-31,140000,40.74541092,-73.9801178,207 Lexington Avenue Manhattan,2017-5
922,Manhattan,A2,1048566,2017-05-31,414000,40.77487946,-73.95424652,1561 2 Avenue Manhattan,2017-5
923,Manhattan,A2,1031113,2017-05-31,428500,40.78440094,-73.98280334,60 Riverside Drive Manhattan,2017-5
924,Bronx,A2,2008339,2017-05-31,900000,40.84463882,-73.91491699,1581 Jerome Avenue Bronx,2017-5
925,Manhattan,A2,1031139,2017-05-31,1132990,40.78287125,-73.97257996,15 West 81 Street Manhattan,2017-5
926,Manhattan,A2,1010232,2017-06-01,25250,40.73331833,-74.00222778,80 Grove Street Manhattan,2017-6
927,Bronx,A2,2044129,2017-06-01,35000,40.84402847,-73.84638214,1487 Williamsbridge Road Bronx,2017-6
928,Bronx,A2,2083739,2017-06-01,96000,40.88388062,-73.90467072,3424 Tibbett Avenue Bronx,2017-6
929,Queens,A1,4295683,2017-06-01,175400,40.65578842,-73.83544159,161-18 97 Street Queens,2017-6
930,Manhattan,A2,1045282,2017-06-01,307025,40.76076126,-73.96022797,407 East 61 Street Manhattan,2017-6
931,Manhattan,A2,1015426,2017-06-01,750000,40.73880005,-73.99343109,18 West 18 Street Manhattan,2017-6
932,Manhattan,A2,1067886,2017-06-02,85000,40.73516083,-74.00927734,362 West   11 Street Manhattan,2017-6
933,Manhattan,A2,1019596,2017-06-02,123860,40.7356987,-73.98388672,222 East 19 Street Manhattan,2017-6
934,Manhattan,A2,1010925,2017-06-02,190500,40.73587036,-74.002388,29 Perry Street Manhattan,2017-6
935,Bronx,A2,2096606,2017-06-02,209281,40.83766937,-73.86199188,97 Metropolitan Oval Bronx,2017-6
936,Bronx,A2,2097005,2017-06-02,320985,40.83766937,-73.86199188,1919 Mc Graw Avenue Bronx,2017-6
937,Bronx,A2,2090350,2017-06-02,492434,40.83409119,-73.86139679,1920 Mc Graw Avenue Bronx,2017-6
938,Manhattan,A2,1058659,2017-06-02,2286900,40.80968857,-73.94893646,213 West 125 Street Manhattan,2017-6
939,Manhattan,A2,1013204,2017-06-05,20000,40.7437706,-74.00205231,349 West 19 Street Manhattan,2017-6
940,Manhattan,A2,1080699,2017-06-05,137000,40.74454117,-73.98848724,1158 Broadway Manhattan,2017-6
941,Brooklyn,A2,3155407,2017-06-05,148000,40.61809921,-74.03690338,9430 Ridge Boulevard Brooklyn,2017-6
942,Manhattan,A2,1015540,2017-06-05,260575,40.7412796,-73.99159241,20 West 22 Street Manhattan,2017-6
943,Brooklyn,A2,3338417,2017-06-06,10000,40.70674133,-73.94278717,150 Graham Avenue Brooklyn,2017-6
944,Bronx,A2,2005759,2017-06-06,20000,40.82070923,-73.89330292,923 Simpson Street Bronx,2017-6
945,Brooklyn,A3,3076115,2017-06-06,30000,40.69472122,-73.9187088,335 Central Avenue Brooklyn,2017-6
946,Manhattan,A2,1043968,2017-06-06,68723,40.76948929,-73.95926666,225 East 72 Street Manhattan,2017-6
947,Manhattan,A2,1082547,2017-06-06,200000,40.7310791,-73.99555969,2 University Place Manhattan,2017-6
948,Manhattan,A2,1079768,2017-06-06,250000,40.82250977,-73.93792725,2537 7 Avenue Manhattan,2017-6
949,Manhattan,A3,1079195,2017-06-07,40000,40.79732132,-73.94355011,1810 Lexington Avenue Manhattan,2017-6
950,Brooklyn,A2,3066410,2017-06-07,59000,40.7268486,-73.94590759,731 Humboldt Street Brooklyn,2017-6
951,Manhattan,A2,1063343,2017-06-07,80000,40.83877945,-73.94542694,920 Riverside Drive Manhattan,2017-6
952,Brooklyn,A2,3075187,2017-06-07,266000,40.70249939,-73.91590118,205 Wyckoff Avenue Brooklyn,2017-6
953,Queens,A2,4262532,2017-06-07,404128,40.66904068,-73.79823303,133-05 140 Street Queens,2017-6
954,Manhattan,A2,1033312,2017-06-07,970000,40.7910881,-73.97572327,608 West End Avenue Manhattan,2017-6
955,Manhattan,A2,1049915,2017-06-08,15000,40.77500916,-73.95237732,327 East 82 Street Manhattan,2017-6
956,Queens,A2,4231784,2017-06-08,36720,40.7098999,-73.76582336,193-04 99 Avenue Queens,2017-6
957,Manhattan,A2,1035445,2017-06-08,67000,40.7571907,-73.97638702,424 Madison Avenue Manhattan,2017-6
958,Brooklyn,A2,3001936,2017-06-08,79781,40.69554901,-73.99211121,40 Clinton Street Brooklyn,2017-6
959,Manhattan,A2,1030835,2017-06-08,94325,40.78181839,-73.98265076,320 West End Avenue Manhattan,2017-6
960,Manhattan,A2,1034050,2017-06-12,42500,40.79124832,-73.97650909,607 West End Avenue Manhattan,2017-6
961,Manhattan,A2,1046858,2017-06-12,52110,40.78160095,-73.95906067,12 East 87 Street Manhattan,2017-6
962,Brooklyn,A2,3398578,2017-06-12,61000,40.68003082,-74.01056671,133 Imlay Street Brooklyn,2017-6
963,Manhattan,A2,1012896,2017-06-12,62700,40.75592041,-73.99698639,438 West   37 Street Manhattan,2017-6
964,Manhattan,A2,1048658,2017-06-12,105080,40.77563095,-73.95374298,1587 2 Avenue Manhattan,2017-6
965,Queens,A2,4054096,2017-06-12,120000,40.73587036,-73.9016037,50-39 64 Street Queens,2017-6
